id_client,familia,bloc_analitic,tipus_alerta,segment_client,dies_sense_compra,cicle_habitual_dies,dies_retard,share_of_wallet_12m,potencial_anual_eur,impacte_recuperable_eur,urgencia,motiu_explicat,data_alerta,z_score_silenci,nivell_alerta,prioritat_score,canal_recomanat,rank_prioritat
7919,Anestesia,Commodities,finestra_captura,promiscu,172,264.0,0.0,0.297,2223.12,1563.41,alta,Client promiscu de Anestesia. Cicle habitual: 264 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 30%. Oportunitat de capturar 1563€ de quota de mercat.,2025-12-30,,,0.22943141328843902,televenda,684
1000073805,Anestesia,Commodities,finestra_captura,promiscu,295,524.0,0.0,0.133,1802.36,1563.09,alta,Client promiscu de Anestesia. Cicle habitual: 524 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 13%. Oportunitat de capturar 1563€ de quota de mercat.,2025-12-30,,,0.22942503214614465,televenda,685
1000082752,Anestesia,Commodities,finestra_captura,promiscu,92,516.0,0.0,0.133,1802.36,1563.09,alta,Client promiscu de Anestesia. Cicle habitual: 516 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 13%. Oportunitat de capturar 1563€ de quota de mercat.,2025-12-30,,,0.22942503214614465,televenda,686
1000079812,Anestesia,Commodities,finestra_captura,promiscu,183,490.0,0.0,0.299,2223.12,1559.26,alta,Client promiscu de Anestesia. Cicle habitual: 490 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 30%. Oportunitat de capturar 1559€ de quota de mercat.,2025-12-30,,,0.2293485563651014,televenda,687
1000100230,Anestesia,Commodities,finestra_captura,promiscu,106,853.0,0.0,0.299,2223.12,1559.26,alta,Client promiscu de Anestesia. Cicle habitual: 853 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 30%. Oportunitat de capturar 1559€ de quota de mercat.,2025-12-30,,,0.2293485563651014,televenda,688
6401,Anestesia,Commodities,finestra_captura,promiscu,68,156.0,0.0,0.543,3410.04,1559.15,alta,Client promiscu de Anestesia. Cicle habitual: 156 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 54%. Oportunitat de capturar 1559€ de quota de mercat.,2025-12-30,,,0.22934635716051296,televenda,689
1000078711,Anestesia,Commodities,finestra_captura,promiscu,82,284.0,0.0,0.303,2223.12,1550.41,alta,Client promiscu de Anestesia. Cicle habitual: 284 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 30%. Oportunitat de capturar 1550€ de quota de mercat.,2025-12-30,,,0.22917112290671107,televenda,690
34311,Bioseguridad,Commodities,finestra_captura,promiscu,207,218.0,0.0,0.072,1667.34,1548.08,alta,Client promiscu de Bioseguridad. Cicle habitual: 218 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 7%. Oportunitat de capturar 1548€ de quota de mercat.,2025-12-30,,,0.22912424045915808,televenda,691
9122,Anestesia,Commodities,finestra_captura,promiscu,20,555.0,0.0,0.308,2223.12,1538.91,alta,Client promiscu de Anestesia. Cicle habitual: 555 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1539€ de quota de mercat.,2025-12-30,,,0.2289390414248872,televenda,692
21609,Anestesia,Commodities,finestra_captura,promiscu,21,543.0,0.0,0.147,1802.36,1536.59,alta,Client promiscu de Anestesia. Cicle habitual: 543 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 15%. Oportunitat de capturar 1537€ de quota de mercat.,2025-12-30,,,0.22889201146436552,televenda,693
1000082701,Anestesia,Commodities,finestra_captura,promiscu,165,498.0,0.0,0.147,1802.36,1536.59,alta,Client promiscu de Anestesia. Cicle habitual: 498 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 15%. Oportunitat de capturar 1537€ de quota de mercat.,2025-12-30,,,0.22889201146436552,televenda,694
25314,Anestesia,Commodities,finestra_captura,promiscu,158,232.0,0.0,0.309,2223.12,1535.93,alta,Client promiscu de Anestesia. Cicle habitual: 232 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1536€ de quota de mercat.,2025-12-30,,,0.2288786192858941,televenda,695
1000101221,Anestesia,Commodities,finestra_captura,promiscu,33,98.0,0.0,0.309,2223.12,1535.65,alta,Client promiscu de Anestesia. Cicle habitual: 98 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1536€ de quota de mercat.,2025-12-30,,,0.2288729360181097,televenda,696
1000082146,Anestesia,Commodities,finestra_captura,promiscu,8,829.0,0.0,0.309,2223.12,1535.21,alta,Client promiscu de Anestesia. Cicle habitual: 829 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1535€ de quota de mercat.,2025-12-30,,,0.2288640030761158,televenda,697
31857,Anestesia,Commodities,finestra_captura,promiscu,340,504.0,0.0,0.309,2223.12,1535.08,alta,Client promiscu de Anestesia. Cicle habitual: 504 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1535€ de quota de mercat.,2025-12-30,,,0.2288613633081523,televenda,698
1000076747,Anestesia,Commodities,finestra_captura,promiscu,272,1168.0,0.0,0.31,2223.12,1533.99,alta,Client promiscu de Anestesia. Cicle habitual: 1168 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1534€ de quota de mercat.,2025-12-30,,,0.22883922107552263,televenda,699
34212,Anestesia,Commodities,finestra_captura,promiscu,215,226.0,0.0,0.311,2223.12,1530.79,alta,Client promiscu de Anestesia. Cicle habitual: 226 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1531€ de quota de mercat.,2025-12-30,,,0.2287741254023948,televenda,700
1000071965,Anestesia,Commodities,finestra_captura,promiscu,105,171.0,0.0,0.311,2223.12,1530.79,alta,Client promiscu de Anestesia. Cicle habitual: 171 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1531€ de quota de mercat.,2025-12-30,,,0.2287741254023948,televenda,701
27995,Anestesia,Commodities,reposicio_pendent,fidel,95,50.0,44.0,1.5,4546.72,1176.13,mitjana,Client fidel de Anestesia. Cicle habitual: 50 dies (±28). Porta 95 dies sense comprar (44 dies de retard). Share of wallet últims 12m: 150%. Possible retard de reposició.,2025-12-30,,,0.22872811747535182,delegat,702
1000075863,Anestesia,Commodities,finestra_captura,promiscu,57,684.0,0.0,0.153,1802.36,1527.48,alta,Client promiscu de Anestesia. Cicle habitual: 684 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 15%. Oportunitat de capturar 1527€ de quota de mercat.,2025-12-30,,,0.22870664882794398,televenda,703
42741,Anestesia,Commodities,finestra_captura,promiscu,89,145.0,0.0,0.552,3410.04,1526.1,alta,Client promiscu de Anestesia. Cicle habitual: 145 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 55%. Oportunitat de capturar 1526€ de quota de mercat.,2025-12-30,,,0.2286784734295348,televenda,704
1000042039,Anestesia,Commodities,finestra_captura,promiscu,47,412.0,0.0,0.314,2223.12,1525.35,alta,Client promiscu de Anestesia. Cicle habitual: 412 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 31%. Oportunitat de capturar 1525€ de quota de mercat.,2025-12-30,,,0.2286631500320256,televenda,705
1000060716,Anestesia,Commodities,finestra_captura,promiscu,344,769.0,0.0,0.159,1802.36,1515.68,alta,Client promiscu de Anestesia. Cicle habitual: 769 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 16%. Oportunitat de capturar 1516€ de quota de mercat.,2025-12-30,,,0.2284649031750684,televenda,706
24465,Anestesia,Commodities,finestra_captura,promiscu,312,370.0,0.0,0.159,1802.36,1515.68,alta,Client promiscu de Anestesia. Cicle habitual: 370 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 16%. Oportunitat de capturar 1516€ de quota de mercat.,2025-12-30,,,0.2284649031750684,televenda,707
1000074382,Anestesia,Commodities,finestra_captura,promiscu,207,277.0,0.0,0.159,1802.36,1515.24,alta,Client promiscu de Anestesia. Cicle habitual: 277 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 16%. Oportunitat de capturar 1515€ de quota de mercat.,2025-12-30,,,0.2284558525967016,televenda,708
4234,Anestesia,Commodities,finestra_captura,promiscu,29,577.0,0.0,0.159,1802.36,1515.24,alta,Client promiscu de Anestesia. Cicle habitual: 577 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 16%. Oportunitat de capturar 1515€ de quota de mercat.,2025-12-30,,,0.2284558525967016,televenda,709
1000100589,Anestesia,Commodities,finestra_captura,promiscu,125,287.0,0.0,0.319,2223.12,1514.46,alta,Client promiscu de Anestesia. Cicle habitual: 287 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843980193293392,televenda,710
14837,Anestesia,Commodities,finestra_captura,promiscu,279,308.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 308 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,711
1000101010,Anestesia,Commodities,finestra_captura,promiscu,29,300.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 300 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,712
1000100949,Anestesia,Commodities,finestra_captura,promiscu,124,279.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 279 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,713
1000100245,Anestesia,Commodities,finestra_captura,promiscu,89,545.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 545 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,714
9546,Anestesia,Commodities,finestra_captura,promiscu,126,364.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 364 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,715
29942,Anestesia,Commodities,finestra_captura,promiscu,92,966.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 966 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,716
1000065432,Anestesia,Commodities,finestra_captura,promiscu,118,424.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 424 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,717
1000082495,Anestesia,Commodities,finestra_captura,promiscu,195,385.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 385 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,718
1000075405,Anestesia,Commodities,finestra_captura,promiscu,67,396.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 396 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,719
1000069328,Anestesia,Commodities,finestra_captura,promiscu,174,295.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 295 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,720
41538,Anestesia,Commodities,finestra_captura,promiscu,153,1520.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 1520 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,721
1000080804,Anestesia,Commodities,finestra_captura,promiscu,83,322.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 322 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,722
23088,Anestesia,Commodities,finestra_captura,promiscu,81,297.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 297 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,723
2846,Anestesia,Commodities,finestra_captura,promiscu,96,188.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 188 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,724
1000063304,Anestesia,Commodities,finestra_captura,promiscu,281,504.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 504 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,725
1000100112,Anestesia,Commodities,finestra_captura,promiscu,230,278.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 278 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,726
28704,Anestesia,Commodities,finestra_captura,promiscu,95,561.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 561 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,727
1000082599,Anestesia,Commodities,finestra_captura,promiscu,200,216.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 216 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,728
16846,Anestesia,Commodities,finestra_captura,promiscu,14,244.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 244 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,729
29235,Anestesia,Commodities,finestra_captura,promiscu,103,592.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 592 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,730
1000100338,Anestesia,Commodities,finestra_captura,promiscu,228,330.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 330 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,731
1000101104,Anestesia,Commodities,finestra_captura,promiscu,105,238.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 238 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,732
1000082577,Anestesia,Commodities,finestra_captura,promiscu,239,264.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 264 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,733
32966,Anestesia,Commodities,finestra_captura,promiscu,103,469.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 469 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,734
13417,Anestesia,Commodities,finestra_captura,promiscu,190,197.0,0.0,0.319,2223.12,1514.42,alta,Client promiscu de Anestesia. Cicle habitual: 197 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 32%. Oportunitat de capturar 1514€ de quota de mercat.,2025-12-30,,,0.22843897859929815,televenda,735
