Id_Cliente,Provincia,Familia_Potencial,segment,share_12m,potencial_anual_eur,euros_12m,gap_eur,dies_sense_compra,num_intervals,data_alerta,dies_retard,z_score,cicle_mig_dies,proxim_pedido_esperat,dies_stock,tipus_alerta,finestra_captura_dies,canal,urgencia,prioritat,motiu
1000037345,Zaragoza,Bioseguridad,fugat,1.0,1667.34,3876.03,0.0,1676,4,2025-12-01,1647,,29.0,,,fugat,,delegat,mitjana,200.08,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (1676 dies). Historial previ de 1792 dies. Requereix recuperació directa per delegat. Gap potencial: 1,334€/any."
12520,Granada,Bioseguridad,fugat,1.0,1667.34,2372.7,0.0,451,6,2025-12-01,256,,194.8,,,fugat,,delegat,mitjana,200.08,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (451 dies). Historial previ de 1620 dies. Requereix recuperació directa per delegat. Gap potencial: 1,334€/any."
10217,Alicante,Bioseguridad,fugat,0.57,1667.34,950.83,716.51,369,1,2025-12-01,368,,1.0,,,fugat,,delegat,mitjana,200.08,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (369 dies). Historial previ de 370 dies. Requereix recuperació directa per delegat. Gap potencial: 1,334€/any."
12557,Granada,Anestesia,nou,0.552,2223.12,1226.17,996.95,52,1,2025-12-01,0,,3.0,,,monitoritzar,,televenda,baixa,199.39,Client NOU (55 dies d'historial). Primers pedidos registrats. Fer seguiment de consolidació per assegurar fidelització.
39036,Toledo,Anestesia,fidel,0.888,2223.12,1974.58,248.54,89,37,2025-12-01,43,1.57,45.8,2025-10-18,0,reposicio_endarrerida,,televenda,mitjana,198.83,Client FIDEL d'Anestesia amb reposició endarrerida. Cicle habitual: 46 dies. Retard de 43 dies (z=1.6). Proper pedido esperat fa 43 dies. Contactar per confirmar estat.
30545,Cádiz,Anestesia,fugat,1.0,3410.04,3728.35,0.0,662,2,2025-12-01,216,,445.5,,,fugat,,delegat,mitjana,198.4,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (662 dies). Historial previ de 1553 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000101008,Las Palmas,Anestesia,promiscu,0.421,5683.4,2394.86,3288.54,55,6,2025-12-01,0,0.0,87.2,2026-01-02,,finestra_captura,9.0,delegat,mitjana,197.31,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 87 dies. Share: 42%. Gap: 3289€/any. Moment òptim per contactar.
1000101780,Madrid,Bioseguridad,fidel,0.773,1086.44,840.08,246.36,171,1,2025-12-01,64,0.0,107.0,2025-09-28,0,reposicio_pendent,,televenda,baixa,197.09,Client FIDEL d'Bioseguridad amb lleuger retard (64 dies). Cicle habitual: 107 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
36643,Madrid,Anestesia,fugat,1.0,2223.12,3459.24,0.0,622,3,2025-12-01,264,,357.3,,,fugat,,delegat,mitjana,197.09,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (622 dies). Historial previ de 1694 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
12422,A Coruña,Anestesia,promiscu,0.278,4546.72,1263.2,3283.52,131,3,2025-12-01,0,0.0,401.3,2026-08-28,,finestra_captura,14.0,delegat,mitjana,197.01,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 401 dies. Share: 28%. Gap: 3284€/any. Moment òptim per contactar.
1000067436,Granada,Anestesia,fugat,1.0,2223.12,6214.61,0.0,397,6,2025-12-01,168,,228.3,,,fugat,,delegat,mitjana,196.28,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (397 dies). Historial previ de 1767 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
5784,Valladolid,Bioseguridad,fugat,0.842,2223.12,1871.16,351.96,430,1,2025-12-01,182,,248.0,,,fugat,,delegat,mitjana,195.78,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (430 dies). Historial previ de 678 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
37861,Valencia,Anestesia,fidel,0.929,3410.04,3166.64,243.4,364,7,2025-12-01,177,1.82,186.4,2025-06-06,0,reposicio_endarrerida,,televenda,mitjana,194.72,Client FIDEL d'Anestesia amb reposició endarrerida. Cicle habitual: 186 dies. Retard de 177 dies (z=1.8). Proper pedido esperat fa 177 dies. Contactar per confirmar estat.
41832,Alicante,Bioseguridad,fugat,1.0,1667.34,3823.17,0.0,410,4,2025-12-01,201,,208.5,,,fugat,,delegat,mitjana,192.88,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (410 dies). Historial previ de 1244 dies. Requereix recuperació directa per delegat. Gap potencial: 1,334€/any."
26192,Girona,Anestesia,en_risc,0.731,7956.76,5816.86,2139.9,26,72,2025-12-01,1,0.04,24.4,,,risc_fuga,,delegat,alta,192.59,Client en RISC de fuga (fidel). Share 12m: 73% → Share últims 3m anualitzat: 45% (-38%). Gap: 2140€/any. Tendència negativa clara. Intervenir amb urgència.
37653,Ciudad Real,Anestesia,fidel,0.892,2223.12,1984.08,239.04,88,45,2025-12-01,50,2.41,37.2,2025-10-11,0,reposicio_endarrerida,,televenda,mitjana,191.23,Client FIDEL d'Anestesia amb reposició endarrerida. Cicle habitual: 37 dies. Retard de 50 dies (z=2.4). Proper pedido esperat fa 50 dies. Contactar per confirmar estat.
1000078144,A Coruña,Anestesia,fugat,1.0,1802.36,7322.27,0.0,465,5,2025-12-01,218,,247.0,,,fugat,,delegat,mitjana,190.89,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (465 dies). Historial previ de 1700 dies. Requereix recuperació directa per delegat. Gap potencial: 1,442€/any."
1000101745,Valladolid,Anestesia,promiscu,0.302,4546.72,1374.38,3172.34,89,1,2025-12-01,0,0.0,107.0,2025-12-19,,finestra_captura,11.0,delegat,mitjana,190.34,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 107 dies. Share: 30%. Gap: 3172€/any. Moment òptim per contactar.
1000100611,Madrid,Bioseguridad,fidel,0.859,1667.34,1432.12,235.22,273,2,2025-12-01,98,16.33,175.0,2025-08-25,0,risc_fuga,,delegat,alta,188.18,"Client FIDEL d'Bioseguridad amb risc de FUGA. Cicle habitual: 175 dies. Porta 273 dies sense comprar (98 dies de retard, z=16.3). Stock exhaurit. Prioritat màxima."
23943,La Rioja,Anestesia,fugat,0.472,3410.04,1607.93,1802.11,515,3,2025-12-01,162,,352.7,,,fugat,,delegat,mitjana,187.97,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (515 dies). Historial previ de 1573 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
42867,Madrid,Anestesia,promiscu,0.669,2223.12,1487.29,735.83,325,1,2025-12-01,97,0.0,228.0,2025-08-26,,finestra_captura,14.0,delegat,alta,187.83,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 228 dies. Share: 67%. Gap: 736€/any. Retard en reposició urgent.
42658,Madrid,Bioseguridad,promiscu,0.416,1086.44,451.88,634.56,119,3,2025-12-01,39,0.76,79.3,2025-10-22,,finestra_captura,8.0,delegat,alta,187.17,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 79 dies. Share: 42%. Gap: 635€/any. Retard en reposició urgent.
16846,Jaén,Anestesia,fugat,1.0,2223.12,3948.2,0.0,374,6,2025-12-01,154,,219.8,,,fugat,,delegat,mitjana,186.88,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (374 dies). Historial previ de 1693 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
42900,Sevilla,Anestesia,promiscu,0.325,4546.72,1476.52,3070.2,77,3,2025-12-01,7,0.27,69.3,2025-11-23,,finestra_captura,7.0,delegat,alta,185.98,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 69 dies. Share: 32%. Gap: 3070€/any. Retard en reposició urgent.
33786,Murcia,Bioseguridad,nou,0.146,1086.44,159.01,927.43,67,1,2025-12-01,0,,7.0,,,monitoritzar,,televenda,baixa,185.49,Client NOU (74 dies d'historial). Primers pedidos registrats. Fer seguiment de consolidació per assegurar fidelització.
42488,Barcelona,Anestesia,promiscu,0.323,4546.72,1467.19,3079.53,178,3,2025-12-01,0,0.0,243.3,2026-02-04,,finestra_captura,14.0,delegat,mitjana,184.77,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 243 dies. Share: 32%. Gap: 3080€/any. Moment òptim per contactar.
1000082448,Vizcaya,Anestesia,fugat,0.576,3410.04,1963.13,1446.91,447,3,2025-12-01,139,,308.0,,,fugat,,delegat,mitjana,184.67,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (447 dies). Historial previ de 1371 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
42293,Ciudad Real,Anestesia,fidel,0.897,2223.12,1993.08,230.04,59,30,2025-12-01,16,0.57,42.1,2025-11-14,0,reposicio_pendent,,televenda,baixa,184.03,Client FIDEL d'Anestesia amb lleuger retard (16 dies). Cicle habitual: 42 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000078247,A Coruña,Anestesia,fugat,0.545,4546.72,2478.97,2067.75,518,3,2025-12-01,130,,387.3,,,fugat,,delegat,mitjana,183.12,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (518 dies). Historial previ de 1680 dies. Requereix recuperació directa per delegat. Gap potencial: 3,637€/any."
1000102166,Barcelona,Anestesia,nou,0.733,3410.04,2500.91,909.13,11,1,2025-12-01,0,,14.0,,,monitoritzar,,televenda,baixa,181.83,Client NOU (25 dies d'historial). Primers pedidos registrats. Fer seguiment de consolidació per assegurar fidelització.
24474,Tarragona,Bioseguridad,fugat,0.705,1667.34,1175.42,491.92,486,3,2025-12-01,231,,254.7,,,fugat,,delegat,mitjana,181.49,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (486 dies). Historial previ de 1250 dies. Requereix recuperació directa per delegat. Gap potencial: 1,334€/any."
13432,Barcelona,Anestesia,fugat,1.0,1802.36,2206.55,0.0,530,4,2025-12-01,241,,288.5,,,fugat,,delegat,mitjana,180.67,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (530 dies). Historial previ de 1684 dies. Requereix recuperació directa per delegat. Gap potencial: 1,442€/any."
1000081932,Cádiz,Anestesia,fidel,0.934,3410.04,3186.17,223.87,277,6,2025-12-01,73,0.28,203.3,2025-09-18,0,reposicio_pendent,,televenda,baixa,179.1,Client FIDEL d'Anestesia amb lleuger retard (73 dies). Cicle habitual: 203 dies. Proper pedido: 0 dies enrere. Seguiment rutina.
1000053136,Girona,Anestesia,fugat,1.0,2223.12,7465.38,0.0,382,6,2025-12-01,153,,228.7,,,fugat,,delegat,mitjana,178.5,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (382 dies). Historial previ de 1754 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
1000072772,Asturias,Anestesia,marginal,0.198,2223.12,439.79,1783.33,90,0,2025-12-01,0,,,,,oportunitat_captura,,televenda,baixa,178.33,Client MARGINAL (20% share). Gap de captura: 1783€/any. Baixa vinculació amb Inibsa. Cal investigar.
1000078468,Toledo,Anestesia,fidel,0.9,2223.12,2000.36,222.76,88,18,2025-12-01,0,0.0,88.0,2025-12-01,0 dies,reposicio_preventiva,,delegat,alta,178.21,Client FIDEL d'Anestesia. Proper pedido estimat dins de 0 dies (cicle habitual: 88 dies). Stock estimat proper a l'esgotament. Contactar per anticipar reposició.
1000101859,Navarra,Anestesia,promiscu,0.426,3410.04,1451.42,1958.62,69,3,2025-12-01,9,0.23,60.0,2025-11-22,,finestra_captura,6.0,delegat,alta,176.28,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 60 dies. Share: 43%. Gap: 1959€/any. Retard en reposició urgent.
1000079920,Las Palmas,Anestesia,fugat,1.0,2223.12,3212.95,0.0,431,5,2025-12-01,171,,259.2,,,fugat,,delegat,mitjana,176.0,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (431 dies). Historial previ de 1727 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
1000073681,Ciudad Real,Anestesia,fugat,1.0,2223.12,4515.28,0.0,416,5,2025-12-01,165,,250.8,,,fugat,,delegat,mitjana,175.51,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (416 dies). Historial previ de 1670 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
3346,Málaga,Bioseguridad,nou,0.195,1086.44,212.01,874.43,40,0,2025-12-01,0,,,,,monitoritzar,,televenda,baixa,174.89,Client NOU (40 dies d'historial). Primers pedidos registrats. Fer seguiment de consolidació per assegurar fidelització.
1000069727,Madrid,Anestesia,fugat,1.0,1802.36,2777.47,0.0,546,4,2025-12-01,242,,303.8,,,fugat,,delegat,mitjana,172.31,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (546 dies). Historial previ de 1761 dies. Requereix recuperació directa per delegat. Gap potencial: 1,442€/any."
1000082772,A Coruña,Anestesia,fugat,0.873,3410.04,2976.15,433.89,412,2,2025-12-01,122,,290.0,,,fugat,,delegat,mitjana,172.15,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (412 dies). Historial previ de 992 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1592,Orense,Anestesia,fugat,0.891,2223.12,1979.9,243.22,567,3,2025-12-01,222,,344.7,,,fugat,,delegat,mitjana,171.83,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (567 dies). Historial previ de 1601 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
1000101437,A Coruña,Bioseguridad,nou,0.215,1086.44,233.15,853.29,0,0,2025-12-01,0,,,,,monitoritzar,,televenda,baixa,170.66,Client NOU (0 dies d'historial). Primers pedidos registrats. Fer seguiment de consolidació per assegurar fidelització.
35135,Valencia,Bioseguridad,fugat,0.873,1667.34,1455.83,211.51,517,2,2025-12-01,237,,280.0,,,fugat,,delegat,mitjana,169.35,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (517 dies). Historial previ de 1077 dies. Requereix recuperació directa per delegat. Gap potencial: 1,334€/any."
42855,Madrid,Anestesia,promiscu,0.696,2223.12,1546.35,676.77,181,3,2025-12-01,53,0.95,127.3,2025-10-08,,finestra_captura,13.0,delegat,alta,169.02,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 127 dies. Share: 70%. Gap: 677€/any. Retard en reposició urgent.
1000065685,Barcelona,Bioseguridad,nou,0.224,1086.44,243.04,843.4,89,0,2025-12-01,0,,,,,monitoritzar,,televenda,baixa,168.68,Client NOU (89 dies d'historial). Primers pedidos registrats. Fer seguiment de consolidació per assegurar fidelització.
1000082311,Madrid,Anestesia,fugat,1.0,3410.04,6237.07,0.0,388,4,2025-12-01,113,,274.8,,,fugat,,delegat,mitjana,168.3,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (388 dies). Historial previ de 1487 dies. Requereix recuperació directa per delegat. Gap potencial: 2,728€/any."
1000101785,Cantabria,Anestesia,promiscu,0.617,2223.12,1370.64,852.48,158,1,2025-12-01,39,0.0,119.0,2025-10-23,,finestra_captura,12.0,delegat,alta,167.63,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 119 dies. Share: 62%. Gap: 852€/any. Retard en reposició urgent.
1000077491,A Coruña,Anestesia,fugat,1.0,1802.36,2372.5,0.0,425,5,2025-12-01,185,,239.6,,,fugat,,delegat,mitjana,167.0,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (425 dies). Historial previ de 1623 dies. Requereix recuperació directa per delegat. Gap potencial: 1,442€/any."
42525,Granada,Bioseguridad,marginal,0.0,1667.34,0.0,1667.34,157,0,2025-12-01,0,,,,,oportunitat_captura,,televenda,baixa,166.73,Client MARGINAL (0% share). Gap de captura: 1667€/any. Baixa vinculació amb Inibsa. Cal investigar.
42777,Huelva,Anestesia,fugat,0.27,2223.12,599.74,1623.38,411,1,2025-12-01,158,,253.0,,,fugat,,delegat,mitjana,166.6,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (411 dies). Historial previ de 664 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
22584,Guadalajara,Anestesia,fugat,1.0,2223.12,3604.51,0.0,601,3,2025-12-01,230,,371.0,,,fugat,,delegat,mitjana,165.39,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (601 dies). Historial previ de 1714 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
1000058746,Castellón,Anestesia,fugat,1.0,2223.12,4504.27,0.0,389,5,2025-12-01,147,,242.0,,,fugat,,delegat,mitjana,162.05,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (389 dies). Historial previ de 1599 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
15504,Almería,Anestesia,fugat,1.0,2223.12,3292.13,0.0,663,2,2025-12-01,250,,412.5,,,fugat,,delegat,mitjana,161.68,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (663 dies). Historial previ de 1488 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
1000079278,Las Palmas,Anestesia,promiscu,0.412,4546.72,1874.88,2671.84,111,13,2025-12-01,0,0.0,129.2,2025-12-19,,finestra_captura,13.0,delegat,mitjana,160.31,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 129 dies. Share: 41%. Gap: 2672€/any. Moment òptim per contactar.
1000080828,Sta.Cruz Tenerife,Anestesia,fugat,0.905,2223.12,2012.56,210.56,454,4,2025-12-01,170,,283.5,,,fugat,,delegat,mitjana,159.97,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (454 dies). Historial previ de 1588 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
9683,Cantabria,Anestesia,promiscu,0.22,3410.04,749.83,2660.21,62,3,2025-12-01,0,0.0,575.7,2027-04-28,,finestra_captura,14.0,delegat,mitjana,159.61,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 576 dies. Share: 22%. Gap: 2660€/any. Moment òptim per contactar.
7094,Navarra,Anestesia,promiscu,0.227,3410.04,772.45,2637.59,237,4,2025-12-01,0,0.0,312.8,2026-02-14,,finestra_captura,14.0,delegat,mitjana,158.26,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 313 dies. Share: 23%. Gap: 2638€/any. Moment òptim per contactar.
42322,Valladolid,Anestesia,fugat,1.0,2223.12,4247.91,0.0,404,3,2025-12-01,150,,253.7,,,fugat,,delegat,mitjana,157.75,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (404 dies). Historial previ de 1165 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
10381,Sta.Cruz Tenerife,Anestesia,fugat,1.0,2223.12,4531.71,0.0,515,3,2025-12-01,191,,324.0,,,fugat,,delegat,mitjana,157.27,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (515 dies). Historial previ de 1487 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
1000082014,Madrid,Anestesia,promiscu,0.234,3410.04,796.78,2613.26,47,1,2025-12-01,0,0.0,379.0,2026-10-29,,finestra_captura,14.0,delegat,mitjana,156.8,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 379 dies. Share: 23%. Gap: 2613€/any. Moment òptim per contactar.
1000082272,Granada,Anestesia,fugat,1.0,2223.12,2843.21,0.0,433,4,2025-12-01,160,,272.5,,,fugat,,delegat,mitjana,156.64,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (433 dies). Historial previ de 1523 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
14357,Alicante,Bioseguridad,marginal,0.061,1667.34,101.27,1566.07,132,0,2025-12-01,0,,,,,oportunitat_captura,,televenda,baixa,156.61,Client MARGINAL (6% share). Gap de captura: 1566€/any. Baixa vinculació amb Inibsa. Cal investigar.
761,Valencia,Bioseguridad,fugat,1.0,1667.34,3459.04,0.0,381,5,2025-12-01,167,,213.4,,,fugat,,delegat,mitjana,156.58,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (381 dies). Historial previ de 1448 dies. Requereix recuperació directa per delegat. Gap potencial: 1,334€/any."
1000055899,Valencia,Bioseguridad,nou,0.28,1086.44,303.8,782.64,87,0,2025-12-01,0,,,,,monitoritzar,,televenda,baixa,156.53,Client NOU (87 dies d'historial). Primers pedidos registrats. Fer seguiment de consolidació per assegurar fidelització.
1000100224,Barcelona,Anestesia,promiscu,0.428,4546.72,1947.58,2599.14,52,2,2025-12-01,0,0.0,413.0,2026-11-27,,finestra_captura,14.0,delegat,mitjana,155.95,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 413 dies. Share: 43%. Gap: 2599€/any. Moment òptim per contactar.
1000100276,Zaragoza,Anestesia,promiscu,0.242,3410.04,824.1,2585.94,26,2,2025-12-01,0,0.0,325.0,2026-09-26,,finestra_captura,14.0,delegat,mitjana,155.16,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 325 dies. Share: 24%. Gap: 2586€/any. Moment òptim per contactar.
38758,Málaga,Anestesia,promiscu,0.243,3410.04,827.08,2582.96,154,2,2025-12-01,0,0.0,477.5,2026-10-20,,finestra_captura,14.0,delegat,mitjana,154.98,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 478 dies. Share: 24%. Gap: 2583€/any. Moment òptim per contactar.
23839,Madrid,Anestesia,fugat,0.984,2223.12,2187.61,35.51,391,5,2025-12-01,143,,248.0,,,fugat,,delegat,mitjana,153.83,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (391 dies). Historial previ de 1631 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
11890,Castellón,Anestesia,fugat,0.082,2223.12,183.22,2039.9,699,0,2025-12-01,699,,,,,fugat,,delegat,mitjana,152.99,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (699 dies). Historial previ de 699 dies. Requereix recuperació directa per delegat. Gap potencial: 2,040€/any."
42760,Gipúzkoa,Anestesia,fugat,0.082,2223.12,183.22,2039.9,447,0,2025-12-01,447,,,,,fugat,,delegat,mitjana,152.99,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (447 dies). Historial previ de 447 dies. Requereix recuperació directa per delegat. Gap potencial: 2,040€/any."
