Id_Cliente,Familia_Potencial,any_mes,euros_venuts,num_pedidos,unitats,en_campana,anyo,mes,euros_12m,euros_3m,Potencial_EUR,share_12m,share_3m_annualized,gap_eur,cicle_mig_dies,cicle_std_dies,num_intervals,data_ultim_pedido,data_primer_pedido,dies_sense_compra,dies_historial,tendencia_negativa,segment,segment_anterior
7497,Anestesia,2025-08,1328.79,1,15,0,2025,8,6129.24,3400.94,2223.12,1.0,1.0,0.0,226.0,80.88263101556477,6,2025-08-27,2021-12-10,96,1452,False,fidel,
7497,Bioseguridad,2023-06,226.77,1,3,0,2023,6,226.77,226.77,1086.44,0.2087275873495085,0.834910349398034,859.6700000000001,,,0,2023-06-07,2023-06-07,908,908,False,fugat,
7543,Anestesia,2025-07,348.16,1,4,0,2025,7,2895.9300000000003,1776.3,2223.12,1.0,1.0,0.0,221.0,60.07217880738692,3,2025-07-15,2023-09-21,139,802,False,fidel,
7549,Anestesia,2025-11,1373.15,1,20,0,2025,11,13109.76,4185.96,3410.04,1.0,1.0,0.0,62.035714285714285,25.62153411105747,28,2025-11-04,2021-02-01,27,1764,False,fidel,
7549,Bioseguridad,2024-11,550.47,1,6,0,2024,11,6533.049999999999,1496.06,1667.34,1.0,1.0,0.0,103.46153846153847,112.3843784549706,13,2024-11-12,2021-03-08,384,1729,False,fugat,
7566,Bioseguridad,2025-11,397.52,1,12,0,2025,11,2435.56,1700.77,1667.34,1.0,1.0,0.0,252.2,379.6669066431785,5,2025-11-27,2022-06-15,4,1265,False,fidel,
7586,Anestesia,2024-12,1075.04,1,10,0,2024,12,2437.55,2437.55,2223.12,1.0,1.0,0.0,621.0,0.0,1,2024-12-11,2023-03-31,355,976,False,fidel,
7586,Bioseguridad,2025-05,405.06,1,6,0,2025,5,405.06,405.06,1086.44,0.37283236994219654,1.0,681.3800000000001,,,0,2025-05-19,2025-05-19,196,196,False,perdut,
7598,Anestesia,2025-08,1924.13,1,35,0,2025,8,7437.38,5641.83,2223.12,1.0,1.0,0.0,491.0,35.185224171518364,3,2025-08-01,2021-07-20,122,1595,False,fidel,
7602,Anestesia,2025-06,708.7,2,6,0,2025,6,5610.63,1811.9,2223.12,1.0,1.0,0.0,151.7,77.45585839689598,10,2025-06-09,2021-04-14,175,1692,False,fidel,
7602,Bioseguridad,2025-09,556.53,1,12,0,2025,9,4948.16,1437.1100000000001,1086.44,1.0,1.0,0.0,188.0,87.52015640855413,9,2025-09-30,2021-02-11,62,1754,False,fidel,
7608,Anestesia,2025-03,961.0,1,10,0,2025,3,12638.68,5803.95,3410.04,1.0,1.0,0.0,97.73333333333333,33.21137689942342,15,2025-03-07,2021-03-02,269,1735,False,perdut,
7642,Anestesia,2024-02,1419.06,1,15,0,2024,2,4477.83,3816.4799999999996,2223.12,1.0,1.0,0.0,370.0,80.73413156775763,3,2024-02-09,2021-01-25,661,1771,False,fugat,
7648,Anestesia,2025-06,517.47,1,6,0,2025,6,5313.889999999999,1371.43,2223.12,1.0,1.0,0.0,268.0,83.1304196228232,6,2025-06-03,2021-01-07,181,1789,False,fidel,
7648,Bioseguridad,2024-05,485.98,1,12,0,2024,5,3850.87,1582.88,1086.44,1.0,1.0,0.0,154.625,58.67694926459623,8,2024-05-28,2021-01-07,552,1789,False,fugat,
7649,Anestesia,2025-09,741.54,1,6,0,2025,9,5590.84,2264.19,2223.12,1.0,1.0,0.0,201.25,102.210261226552,8,2025-09-02,2021-04-06,90,1700,False,fidel,
7670,Anestesia,2024-11,732.88,1,5,0,2024,11,3577.24,2152.7200000000003,2223.12,1.0,1.0,0.0,349.25,179.50539685480211,4,2024-11-08,2021-01-11,388,1785,False,fugat,
7670,Bioseguridad,2024-02,314.57,1,3,0,2024,2,947.4300000000001,947.4300000000001,1086.44,0.8720499981591252,1.0,139.01,518.0,14.0,2,2024-02-15,2021-04-15,655,1691,False,fugat,
7698,Anestesia,2025-02,1633.05,1,20,0,2025,2,3419.06,3419.06,3410.04,1.0,1.0,0.0,700.0,449.0,2,2025-02-12,2021-04-14,292,1692,False,fidel,
7698,Bioseguridad,2022-01,0.0,1,1,0,2022,1,935.95,395.83,1667.34,0.5613432173401947,0.9496083582232778,731.3899999999999,117.66666666666667,39.75200903378623,3,2022-01-14,2021-01-26,1417,1770,False,fugat,
7733,Anestesia,2025-10,1328.79,1,15,0,2025,10,15769.869999999999,5184.87,3410.04,1.0,1.0,0.0,96.17647058823529,59.732969804463096,17,2025-10-21,2021-04-30,41,1676,False,fidel,
7733,Bioseguridad,2025-11,972.14,1,12,0,2025,11,9965.55,2898.34,1667.34,1.0,1.0,0.0,58.869565217391305,27.538596389709333,23,2025-11-14,2022-03-01,17,1371,False,fidel,
7735,Anestesia,2023-09,425.78,1,3,0,2023,9,2434.06,2020.7099999999998,2223.12,1.0,1.0,0.0,318.6666666666667,129.42522508726375,3,2023-09-05,2021-01-22,818,1774,False,fugat,
7735,Bioseguridad,2023-09,1134.92,1,24,0,2023,9,3646.98,3646.98,1086.44,1.0,1.0,0.0,429.0,199.0,2,2023-09-05,2021-04-30,818,1676,False,fugat,
7736,Anestesia,2025-12,1118.0,1,13,0,2025,12,5302.68,3959.3,2223.12,1.0,1.0,0.0,475.3333333333333,108.4875824947517,3,2025-12-01,2022-01-05,0,1426,False,fidel,
7739,Anestesia,2025-10,687.19,1,10,0,2025,10,14960.230000000001,3480.1,4546.72,1.0,1.0,0.0,72.16666666666667,32.29895079135268,24,2025-10-27,2021-01-29,35,1767,False,fidel,
7739,Bioseguridad,2025-10,810.12,1,12,0,2025,10,5705.5,2387.4,2223.12,1.0,1.0,0.0,65.65384615384616,66.7215466914505,26,2025-10-27,2021-02-23,35,1742,False,fidel,
7750,Anestesia,2025-11,310.05,1,3,0,2025,11,5097.29,1136.84,4546.72,1.0,1.0,0.0,21.9375,16.043179041262363,80,2025-11-12,2021-01-22,19,1774,False,fidel,
7750,Bioseguridad,2025-06,324.05,1,3,0,2025,6,3761.1900000000005,972.1500000000001,2223.12,1.0,1.0,0.0,55.10344827586207,27.62600577365366,29,2025-06-20,2021-02-03,164,1762,False,fidel,
7785,Anestesia,2025-05,1373.0900000000001,1,15,0,2025,5,7214.860000000001,4211.21,3410.04,1.0,1.0,0.0,241.66666666666666,171.67766955030064,6,2025-05-16,2021-05-27,199,1649,False,fidel,
7785,Bioseguridad,2021-12,468.3,1,12,0,2021,12,1404.9,1404.9,1667.34,0.8425995897657348,1.0,262.4399999999998,90.5,40.5,2,2021-12-29,2021-07-01,1433,1614,False,fugat,
7836,Anestesia,2025-10,992.6800000000001,1,15,0,2025,10,9894.77,3103.7299999999996,5683.4,1.0,1.0,0.0,168.2,106.23351636842301,10,2025-10-13,2021-03-06,49,1731,False,fidel,
7868,Anestesia,2025-09,590.57,1,5,0,2025,9,5714.71,1901.1100000000001,2223.12,1.0,1.0,0.0,105.4375,89.08561103651925,16,2025-09-24,2021-02-10,68,1755,False,fidel,
7868,Bioseguridad,2025-11,202.53,1,3,1,2025,11,1374.75,1374.75,1086.44,1.0,1.0,0.0,207.5,180.5,2,2025-11-28,2024-10-09,3,418,False,fidel,
7880,Anestesia,2025-04,689.13,1,5,0,2025,4,4891.96,2050.13,2223.12,1.0,1.0,0.0,176.57142857142858,90.19955201481585,7,2025-04-04,2021-11-15,241,1477,False,fidel,
7880,Bioseguridad,2022-09,145.51,1,3,0,2022,9,145.51,145.51,1086.44,0.1339328448878907,0.5357313795515628,940.9300000000001,,,0,2022-09-02,2022-09-02,1186,1186,False,fugat,
7881,Anestesia,2025-07,957.07,1,10,0,2025,7,6010.35,1937.3999999999999,4546.72,1.0,1.0,0.0,104.0625,29.615175058574277,16,2025-07-31,2021-01-08,123,1788,False,fidel,
7919,Anestesia,2025-07,659.71,1,10,0,2025,7,3980.5,1934.3600000000001,2223.12,1.0,1.0,0.0,263.6,68.91327883652032,5,2025-07-11,2021-12-01,143,1461,False,fidel,
7920,Anestesia,2024-11,1397.55,1,13,1,2024,11,4214.29,4214.29,3410.04,1.0,1.0,0.0,589.0,59.0,2,2024-11-29,2021-09-08,367,1545,False,fugat,
7920,Bioseguridad,2023-02,378.31,1,12,0,2023,2,378.31,378.31,1667.34,0.22689433468878575,0.907577338755143,1289.03,,,0,2023-02-20,2023-02-20,1015,1015,False,fugat,
7931,Anestesia,2025-07,765.65,1,8,0,2025,7,7243.79,2252.37,3410.04,1.0,1.0,0.0,126.53846153846153,65.49646541797901,13,2025-07-16,2021-01-13,138,1783,False,fidel,
7941,Anestesia,2025-11,694.01,1,7,0,2025,11,8820.43,1579.87,2223.12,1.0,1.0,0.0,92.63157894736842,53.62659446906013,19,2025-11-13,2021-01-18,18,1778,False,fidel,
7941,Bioseguridad,2021-03,251.89,1,3,0,2021,3,251.89,251.89,1086.44,0.23184897463274545,0.9273958985309818,834.5500000000001,,,0,2021-03-18,2021-03-18,1719,1719,False,fugat,
7948,Anestesia,2025-09,1439.5,1,15,0,2025,9,7454.99,3417.6099999999997,2223.12,1.0,1.0,0.0,319.0,86.84008291106129,5,2025-09-23,2021-05-12,69,1664,False,fidel,
7971,Anestesia,2025-03,590.57,1,5,0,2025,3,2227.67,1731.64,2223.12,1.0,1.0,0.0,363.0,153.247077188006,3,2025-03-17,2022-03-24,259,1348,False,fidel,
7971,Bioseguridad,2023-09,302.35,1,3,0,2023,9,302.35,302.35,1086.44,0.2782942454254262,1.0,784.09,,,0,2023-09-07,2023-09-07,816,816,False,fugat,
7972,Bioseguridad,2025-11,1113.07,1,24,0,2025,11,6919.12,3463.42,1667.34,1.0,1.0,0.0,331.6,261.55733597052864,5,2025-11-13,2021-04-30,18,1676,False,fidel,
8001,Anestesia,2025-09,1638.83,2,16,0,2025,9,13330.529999999999,4821.03,2223.12,1.0,1.0,0.0,135.75,84.55286807672464,12,2025-09-03,2021-03-19,89,1718,False,fidel,
8001,Bioseguridad,2025-10,648.1,1,6,0,2025,10,8606.86,2592.4,1086.44,1.0,1.0,0.0,81.28571428571429,65.76230129875964,21,2025-10-09,2021-02-05,53,1760,False,fidel,
8049,Anestesia,2021-11,523.63,1,5,0,2021,11,1854.67,1854.67,3410.04,0.5438851157171177,1.0,1555.37,55.0,66.5544889545401,4,2021-11-04,2021-03-29,1488,1708,False,fugat,
8074,Anestesia,2025-09,1488.23,1,16,0,2025,9,16078.49,4467.21,3410.04,1.0,1.0,0.0,146.27272727272728,58.81263146497282,11,2025-09-25,2021-04-30,67,1676,False,fidel,
8074,Bioseguridad,2024-11,1022.29,1,12,0,2024,11,8373.13,2893.45,1667.34,1.0,1.0,0.0,132.5,87.69521081564261,10,2024-11-08,2021-03-24,388,1713,False,fugat,
8091,Anestesia,2025-11,1158.47,1,15,0,2025,11,6709.35,2459.52,2223.12,1.0,1.0,0.0,191.11111111111111,104.28747069140125,9,2025-11-05,2021-02-19,26,1746,False,fidel,
8091,Bioseguridad,2025-07,405.06,1,6,0,2025,7,2115.07,1682.82,1086.44,1.0,1.0,0.0,505.3333333333333,311.7438407125668,3,2025-07-08,2021-05-14,146,1662,False,fidel,
8104,Bioseguridad,2024-12,385.84,1,12,0,2024,12,1490.99,671.45,1086.44,1.0,1.0,0.0,204.14285714285714,139.53640443721238,7,2024-12-04,2021-01-05,362,1791,False,fidel,
8130,Anestesia,2025-11,1452.0,1,15,0,2025,11,4921.45,3888.08,5683.4,0.8659341239398951,1.0,761.9499999999998,497.3333333333333,258.5012357589203,3,2025-11-21,2021-10-21,10,1502,False,fidel,
8130,Bioseguridad,2025-11,874.55,1,24,0,2025,11,9344.6,2623.6499999999996,2778.9,1.0,1.0,0.0,83.0,55.624592026326255,21,2025-11-21,2021-02-12,10,1753,False,fidel,
8131,Anestesia,2025-11,1310.89,1,15,0,2025,11,11676.65,3817.08,3410.04,1.0,1.0,0.0,186.44444444444446,49.83776147797774,9,2025-11-04,2021-04-01,27,1705,False,fidel,
8131,Bioseguridad,2025-06,202.53,1,3,0,2025,6,1315.97,952.1700000000001,1667.34,0.7892631376923723,1.0,351.3699999999999,365.0,161.67250848551834,3,2025-06-20,2022-06-21,164,1259,False,fidel,
8154,Anestesia,2025-09,732.56,1,7,0,2025,9,5022.67,1679.58,1802.36,1.0,1.0,0.0,134.33333333333334,141.99021875545589,12,2025-09-26,2021-04-28,66,1678,False,fidel,
8154,Bioseguridad,2025-09,135.15,1,3,0,2025,9,3056.37,954.79,879.2,1.0,1.0,0.0,190.0,124.35892753293933,7,2025-09-26,2022-02-04,66,1396,False,fidel,
8158,Anestesia,2024-10,934.02,1,15,0,2024,10,4677.02,3009.7400000000002,2223.12,1.0,1.0,0.0,301.0,160.24200448072284,4,2024-10-25,2021-07-09,402,1606,False,fugat,
8160,Anestesia,2021-10,518.01,1,3,0,2021,10,1924.47,1266.1399999999999,3410.04,0.5643540838230636,1.0,1485.57,79.0,58.75939641169459,3,2021-10-14,2021-02-19,1509,1746,False,fugat,
8160,Bioseguridad,2021-10,1152.1,2,18,0,2021,10,3186.73,2880.55,1667.34,1.0,1.0,0.0,54.6,43.29249357567661,5,2021-10-22,2021-01-22,1501,1774,False,fugat,
8173,Anestesia,2025-11,516.75,1,5,0,2025,11,5784.5199999999995,1550.25,6820.08,0.8481601388840013,0.9092268712390471,1035.5600000000004,58.333333333333336,15.00740557932057,30,2025-11-05,2021-01-20,26,1776,False,fidel,
8177,Anestesia,2025-07,1227.93,1,15,0,2025,7,12718.18,4066.6499999999996,4546.72,1.0,1.0,0.0,118.07692307692308,74.12615186648058,13,2025-07-24,2021-05-11,130,1665,False,fidel,
8177,Bioseguridad,2025-01,972.14,1,12,0,2025,1,1844.37,1844.37,2223.12,0.829631328943107,1.0,378.75,419.5,417.5,2,2025-01-07,2022-09-21,328,1167,False,fidel,
8191,Anestesia,2021-12,551.13,1,5,0,2021,12,1780.48,976.64,1802.36,0.9878603608602056,1.0,21.87999999999988,80.0,51.581650484127266,3,2021-12-02,2021-04-06,1460,1700,False,fugat,
8206,Anestesia,2025-09,530.19,1,5,0,2025,9,5276.02,1323.61,2223.12,1.0,1.0,0.0,186.22222222222223,53.19936878860663,9,2025-09-12,2021-02-09,80,1756,False,fidel,
8215,Bioseguridad,2025-09,542.78,1,6,0,2025,9,1933.06,1424.25,1667.34,1.0,1.0,0.0,421.3333333333333,90.95908726210678,3,2025-09-09,2022-03-25,83,1347,False,fidel,
8229,Anestesia,2025-10,1099.5,1,20,0,2025,10,7619.09,2457.87,3410.04,1.0,1.0,0.0,284.6666666666667,105.49828855905146,6,2025-10-21,2021-02-16,41,1749,False,fidel,
8229,Bioseguridad,2025-03,567.08,1,0,0,2025,3,1734.5,1230.72,1667.34,1.0,1.0,0.0,495.0,343.64613582385397,3,2025-03-12,2021-02-16,264,1749,False,fidel,
8230,Anestesia,2025-11,1328.79,1,15,0,2025,11,3897.63,3897.63,3410.04,1.0,1.0,0.0,689.5,445.5,2,2025-11-13,2022-02-03,18,1397,False,fidel,
8230,Bioseguridad,2025-02,202.53,1,3,0,2025,2,202.53,202.53,1667.34,0.12146892655367232,0.4858757062146893,1464.81,,,0,2025-02-28,2025-02-28,276,276,False,perdut,
8271,Anestesia,2024-11,1397.58,1,15,0,2024,11,4556.26,4556.26,1802.36,1.0,1.0,0.0,321.0,237.3899745145106,3,2024-11-06,2022-03-19,390,1353,False,fugat,
8271,Bioseguridad,2025-11,324.05,1,3,0,2025,11,542.09,542.09,879.2,0.6165718835304823,1.0,337.11,1142.0,0.0,1,2025-11-13,2022-09-28,18,1160,False,promiscu,
8276,Anestesia,2025-06,411.84,1,2,0,2025,6,1005.74,1005.74,3410.04,0.2949349567747006,1.0,2404.3,338.0,4.0,2,2025-06-03,2023-07-28,181,857,False,promiscu,
8279,Anestesia,2023-05,422.77,1,6,0,2023,5,1243.57,1243.57,1802.36,0.6899675980381278,1.0,558.79,283.5,42.5,2,2023-05-25,2021-11-04,921,1488,False,fugat,
8288,Anestesia,2025-10,274.88,1,3,0,2025,10,5153.49,1119.92,2223.12,1.0,1.0,0.0,87.5,38.66975562374296,20,2025-10-27,2021-01-11,35,1785,False,fidel,
8292,Anestesia,2025-10,1478.81,1,20,0,2025,10,13973.769999999999,3934.69,3410.04,1.0,1.0,0.0,131.92307692307693,27.465955257825136,13,2025-10-16,2021-02-04,46,1761,False,fidel,
8292,Bioseguridad,2023-04,63.05,1,1,0,2023,4,63.05,63.05,1667.34,0.037814722851967804,0.15125889140787122,1604.29,,,0,2023-04-18,2023-04-18,958,958,False,fugat,
8302,Anestesia,2025-11,1328.79,1,15,0,2025,11,6239.7,2522.24,2223.12,1.0,1.0,0.0,198.14285714285714,110.60538422883474,7,2025-11-14,2022-01-27,17,1404,False,fidel,
8314,Anestesia,2025-04,961.0,1,10,0,2025,4,4309.79,2400.85,1802.36,1.0,1.0,0.0,303.0,163.72660138169363,5,2025-04-10,2021-02-15,235,1750,False,fidel,
8323,Anestesia,2025-06,655.0699999999999,1,7,0,2025,6,3842.51,2136.76,3410.04,1.0,1.0,0.0,298.4,131.17865680056343,5,2025-06-05,2021-05-05,179,1671,False,fidel,
8323,Bioseguridad,2024-09,943.66,1,12,1,2024,9,2103.77,2103.77,1667.34,1.0,1.0,0.0,547.0,175.0,2,2024-09-13,2021-09-15,444,1538,False,fugat,
8330,Anestesia,2025-06,1552.8,1,12,0,2025,6,9308.05,4638.64,1802.36,1.0,1.0,0.0,243.66666666666666,70.60610612561935,6,2025-06-11,2021-06-10,173,1635,False,fidel,
8341,Anestesia,2021-12,577.76,1,8,0,2021,12,577.76,577.76,2223.12,0.2598870056497175,1.0,1645.36,,,0,2021-12-01,2021-12-01,1461,1461,False,fugat,
8341,Bioseguridad,2021-12,540.14,1,15,0,2021,12,1170.15,1170.15,1086.44,1.0,1.0,0.0,202.0,0.0,1,2021-12-02,2021-05-14,1460,1662,False,fugat,
8348,Anestesia,2025-10,185.32,1,3,0,2025,10,3052.62,842.9299999999998,2223.12,1.0,1.0,0.0,192.11111111111111,78.6319760296089,9,2025-10-14,2021-01-19,48,1777,False,fidel,
8348,Bioseguridad,2025-10,607.59,1,6,0,2025,10,6062.7699999999995,2059.63,1086.44,1.0,1.0,0.0,247.0,129.53433080516862,7,2025-10-14,2021-01-19,48,1777,False,fidel,
8349,Bioseguridad,2024-05,554.24,1,12,0,2024,5,1999.17,1638.95,1086.44,1.0,1.0,0.0,352.0,299.22900928887225,3,2024-05-22,2021-07-01,558,1614,False,fugat,
8359,Anestesia,2025-03,82.46,1,1,0,2025,3,1960.87,842.0,3410.04,0.57502844541413,0.9876716988657025,1449.17,339.5,181.93748926485713,4,2025-03-20,2021-07-01,256,1614,False,promiscu,
8359,Bioseguridad,2025-11,486.07,1,6,0,2025,11,1296.19,1296.19,1667.34,0.7773999304281071,1.0,371.14999999999986,59.0,36.0,2,2025-11-04,2025-07-09,27,145,False,fidel,
8369,Anestesia,2025-05,366.5,1,5,0,2025,5,4323.43,1078.1399999999999,3410.04,1.0,1.0,0.0,164.44444444444446,55.7357079061751,9,2025-05-16,2021-04-27,199,1679,False,fidel,
8369,Bioseguridad,2023-11,378.31,1,12,0,2023,11,2222.56,1134.93,1667.34,1.0,1.0,0.0,173.4,78.98252971385507,5,2023-11-14,2021-06-30,748,1615,False,fugat,
8389,Anestesia,2024-07,502.4,1,6,0,2024,7,1681.0,1338.99,2223.12,0.7561445176148837,1.0,542.1199999999999,429.0,166.97904060090895,3,2024-07-17,2021-01-07,502,1789,False,fugat,
8389,Bioseguridad,2024-01,686.25,1,12,0,2024,1,1231.76,1231.76,1086.44,1.0,1.0,0.0,654.0,0.0,1,2024-01-15,2022-04-01,686,1340,False,fugat,
8441,Anestesia,2023-09,539.33,1,5,0,2023,9,3345.62,1382.01,1802.36,1.0,1.0,0.0,148.83333333333334,66.31595249678283,6,2023-09-18,2021-04-08,805,1698,False,fugat,
8447,Anestesia,2024-05,778.69,1,5,0,2024,5,2246.3900000000003,2246.3900000000003,3410.04,0.6587576685317476,1.0,1163.6499999999996,605.5,34.5,2,2024-05-10,2021-01-15,570,1781,False,fugat,
8504,Anestesia,2025-10,1107.32,1,10,0,2025,10,6041.13,3823.0999999999995,2223.12,1.0,1.0,0.0,296.8,89.76948256506773,5,2025-10-02,2021-09-09,60,1544,False,fidel,
8504,Bioseguridad,2022-03,727.22,1,18,0,2022,3,1519.69,1519.69,1086.44,1.0,1.0,0.0,202.0,123.0,2,2022-03-28,2021-02-17,1344,1748,False,fugat,
8532,Anestesia,2025-04,500.96000000000004,1,5,0,2025,4,1359.04,1359.04,3410.04,0.39854077958029815,1.0,2051.0,248.0,26.0,2,2025-04-03,2023-11-24,242,738,False,promiscu,
8562,Anestesia,2025-06,1107.32,1,10,0,2025,6,5930.82,2540.7299999999996,1802.36,1.0,1.0,0.0,191.375,85.06018090152406,8,2025-06-23,2021-04-14,161,1692,False,fidel,
8562,Bioseguridad,2025-11,397.52,1,12,0,2025,11,5164.05,1362.12,879.2,1.0,1.0,0.0,145.33333333333334,105.19136001698153,12,2025-11-14,2021-02-04,17,1761,False,fidel,
8580,Anestesia,2025-11,1565.54,1,20,0,2025,11,13087.97,4500.81,3410.04,1.0,1.0,0.0,166.9,69.27113395924741,10,2025-11-14,2021-04-20,17,1686,False,fidel,
8580,Bioseguridad,2024-01,471.82,1,6,0,2024,1,687.95,687.95,1667.34,0.4126033082634616,1.0,979.3899999999999,770.0,0.0,1,2024-01-09,2021-11-30,692,1462,False,fugat,
8616,Bioseguridad,2025-09,324.05,1,4,0,2025,9,2527.38,989.6,1086.44,1.0,1.0,0.0,335.2,153.93427168762648,5,2025-09-12,2021-02-09,80,1756,False,fidel,
8619,Anestesia,2025-05,663.86,1,6,0,2025,5,3133.06,2019.46,1802.36,1.0,1.0,0.0,383.25,223.84411428491927,4,2025-05-21,2021-03-10,194,1727,False,fidel,
8619,Bioseguridad,2021-04,468.3,1,12,0,2021,4,972.0799999999999,972.0799999999999,879.2,1.0,1.0,0.0,35.0,0.0,1,2021-04-14,2021-03-10,1692,1727,False,fugat,
8637,Anestesia,2025-07,1328.79,1,15,0,2025,7,11208.02,3908.9299999999994,2223.12,1.0,1.0,0.0,211.28571428571428,34.2332932588575,7,2025-07-11,2021-06-23,143,1622,False,fidel,
8651,Anestesia,2025-09,824.63,1,15,0,2025,9,10007.42,2449.87,4546.72,1.0,1.0,0.0,143.0909090909091,32.966800229251426,11,2025-09-02,2021-05-12,90,1664,False,fidel,
8651,Bioseguridad,2025-09,567.08,1,6,0,2025,9,5491.07,1903.9299999999998,2223.12,1.0,1.0,0.0,178.77777777777777,58.88930817460798,9,2025-09-02,2021-04-07,90,1699,False,fidel,
8670,Anestesia,2025-03,708.7,1,6,0,2025,3,4063.57,1690.89,1802.36,1.0,1.0,0.0,186.75,89.39623873519511,8,2025-03-07,2021-02-02,269,1763,False,fidel,
8704,Anestesia,2025-09,310.05,1,3,0,2025,9,7650.14,1240.21,5683.4,1.0,0.8728648344300948,0.0,78.38095238095238,52.02698584615322,21,2025-09-09,2021-03-08,83,1729,False,fidel,
8704,Bioseguridad,2025-03,99.38,1,3,0,2025,3,2641.1,492.58,2778.9,0.9504120335384504,0.7090287523840368,137.80000000000018,183.0,161.36062097054534,8,2025-03-11,2021-03-08,265,1729,True,en_risc,fidel
8714,Anestesia,2025-10,188.71,1,1,0,2025,10,4248.139999999999,2884.09,3410.04,1.0,1.0,0.0,530.0,152.3701633085253,3,2025-10-28,2021-06-21,34,1624,False,fidel,
8714,Bioseguridad,2025-07,795.05,1,24,0,2025,7,8991.12,2338.4300000000003,1667.34,1.0,1.0,0.0,164.7,76.39247345125041,10,2025-07-18,2021-01-13,136,1783,False,fidel,
8742,Anestesia,2024-10,1207.95,2,16,0,2024,10,3253.63,3253.63,3410.04,0.9541325028445414,1.0,156.40999999999985,457.3333333333333,506.7164449231499,3,2024-10-29,2021-01-26,398,1770,False,fugat,
8749,Anestesia,2025-10,354.35,1,4,0,2025,10,4066.33,1592.8000000000002,2223.12,1.0,1.0,0.0,59.8,38.93789927564146,10,2025-10-17,2024-02-27,45,643,False,fidel,
8750,Anestesia,2025-07,113.23,1,1,0,2025,7,8134.8,1795.05,3410.04,1.0,1.0,0.0,83.63157894736842,85.68867180937217,19,2025-07-03,2021-02-25,151,1740,False,fidel,
8751,Anestesia,2022-06,496.65,1,5,0,2022,6,990.26,990.26,1802.36,0.5494240884174083,1.0,812.0999999999999,128.75,207.52273971784393,4,2022-06-03,2021-01-04,1277,1792,False,fugat,
8757,Anestesia,2025-11,729.61,1,10,0,2025,11,6020.700000000001,1807.07,3410.04,1.0,1.0,0.0,80.68181818181819,37.7544535165135,22,2025-11-25,2021-01-15,6,1781,False,fidel,
8757,Bioseguridad,2025-11,1207.6399999999999,1,24,0,2025,11,10513.57,4105.98,1667.34,1.0,1.0,0.0,95.16666666666667,63.14731453778009,18,2025-11-25,2021-03-18,6,1719,False,fidel,
8808,Anestesia,2025-11,1328.79,1,15,1,2025,11,7451.01,3650.92,2223.12,1.0,1.0,0.0,344.6,176.84524307993132,5,2025-11-28,2021-03-11,3,1726,False,fidel,
8808,Bioseguridad,2025-09,461.52,1,6,0,2025,9,10099.22,1976.25,1086.44,1.0,1.0,0.0,149.63636363636363,65.43320359138322,11,2025-09-12,2021-03-11,80,1726,False,fidel,
8813,Anestesia,2025-07,920.5,1,10,0,2025,7,4481.45,2405.66,2223.12,1.0,1.0,0.0,326.0,128.9542554551807,5,2025-07-02,2021-01-14,152,1782,False,fidel,
8813,Bioseguridad,2025-07,481.54999999999995,1,9,0,2025,7,7719.889999999999,1983.56,1086.44,1.0,1.0,0.0,116.42857142857143,77.95393720993579,14,2025-07-02,2021-01-14,152,1782,False,fidel,
8816,Anestesia,2023-07,194.05,1,1,0,2023,7,975.94,975.94,2223.12,0.4389956457591134,1.0,1247.1799999999998,141.0,108.0,2,2023-07-19,2022-10-10,866,1148,False,fugat,
8849,Anestesia,2025-07,452.91,1,3,0,2025,7,12141.1,2198.6200000000003,4546.72,1.0,1.0,0.0,101.9375,159.64823391992158,16,2025-07-31,2021-02-11,123,1754,False,fidel,
8849,Bioseguridad,2025-11,477.03,1,12,0,2025,11,6959.57,1431.09,2223.12,1.0,1.0,0.0,78.72727272727273,52.325191063527996,22,2025-11-10,2021-02-12,21,1753,False,fidel,
8850,Anestesia,2025-05,1328.79,1,15,0,2025,5,7472.9,3693.8999999999996,2223.12,1.0,1.0,0.0,255.2,52.73101554114049,5,2025-05-30,2021-12-01,185,1461,False,fidel,
8851,Anestesia,2025-03,1285.4900000000002,1,13,0,2025,3,13955.15,3856.9300000000003,3410.04,1.0,1.0,0.0,139.0909090909091,49.703584186572854,11,2025-03-14,2021-01-04,262,1792,False,fidel,
8854,Anestesia,2024-01,355.82,1,5,0,2024,1,2136.87,1058.9,3410.04,0.6266407432170883,1.0,1273.17,182.0,130.29811971014777,5,2024-01-08,2021-07-12,693,1603,False,fugat,
8875,Anestesia,2025-02,688.04,1,6,0,2025,2,7946.530000000001,2064.12,2223.12,1.0,1.0,0.0,98.86666666666666,69.3809451907046,15,2025-02-06,2021-01-15,298,1781,False,perdut,
8875,Bioseguridad,2023-03,302.35,1,3,0,2023,3,881.59,881.59,1086.44,0.8114484002798129,1.0,204.85000000000002,392.5,60.5,2,2023-03-31,2021-02-04,976,1761,False,fugat,
8896,Anestesia,2025-04,824.63,1,15,0,2025,4,4253.74,2542.34,2223.12,1.0,1.0,0.0,285.6,89.94576143432218,5,2025-04-03,2021-05-06,242,1670,False,fidel,
8896,Bioseguridad,2024-11,192.92,1,6,0,2024,11,192.92,192.92,1086.44,0.17757078163543313,0.7102831265417325,893.5200000000001,,,0,2024-11-11,2024-11-11,385,385,False,fugat,
